,Company Name,Address,Phone,votes,ratings,latitude,longitude
148,New Little Wonders Internat..,"Hurulichikkanahalli, Bengaluru, Hesarghatta Main Road, Bangalore - 560090, Near Basavanna Temple",07947183623,6Votes,4.3,13.1157536,77.4853748
149,Narayana E-Techno School,"No.9, Lakshminivas Keshavamurthy, T Dasarahalli, Bangalore - 560057, Opposite Lakeview Defence Colony",07947166280,3Votes,4.3,13.059583333333,77.516888888889
150,Little Lillys English Publi..,"No 13, 8th Main,4th Block,Bel Layout, Vidyaranyapura, Bangalore - 560097, Near Post Office",07947154521,95Votes,3.9,13.0762059,77.5570077
151,I Play I Learn Preschool An..,"Cherry Street, Green Glen Layout-Bellandur, Bangalore - 560103, Behind Shoba Marvella",07947159205,11Votes,3.9,12.92679,77.673139
152,Seed International,"No-652, 4th C Mn,Ombr Lyt, Kasturi Nagar, Bangalore - 560043, Opp Bhuvanagiri Park",07947155332,28Votes,4.2,13.0111108,77.6587355
153,Planet Bloomingdale Child G..,"No.447, 12th Main,4th Block, Koramangala, Bangalore - 560034, Near Bda Complex And BSNL Telephone Exchange",+(91)-9243101700,71Votes,4.7,12.932101,77.627423
154,Kool Star Play Home,"No 116/5, 11th Cross, Malleswaram, Bangalore - 560003, Opposite Nalli Silks",07947157406,5Votes,4.8,13.002142,77.569367
155,Rising Kids Day Care And Pl..,"No.1,Ashirwada Nilaya, Sunkadakatte, Bangalore - 560091, Next Government School",07947159909,2Votes,3.5,12.994,77.478775
156,The Millennium School,"Sri Jnanagiri Educational Trust, No.57, Hessarghatta Main Road, Tarabanahalli, Bangalore - 560090",07947161777,41Votes,4.6,13.10202088,77.47439978
157,Narayana E-Techno School,"Sapthagiri Layout,, Vidyaranyapura, Bangalore - 560097, Near Thindlu Circle",07947315872,10Votes,3.9,13.098480555556,77.5596
158,New Learning Ladders Intern..,"#332/2,2nd A Main Road Channasandra, B Channasandra, Bangalore - 560043, Near Ramamurthy Nagar Signal,Next Ramurthynagar Service Road Bus Stop K R Puram Hobli",+(91)-080-1158622,33Votes,4.5,13.011043527778,77.661346416667
159,New Indus Valley Residentia..,"Garden City College Road,Subhashnagar Post, Virgonagar, Bangalore - 560049, Near Bhattarahalli",07947155068,257Votes,4.0,13.02105372937,77.70565594021
160,Seven Senses School Whitefi..,"No 360 &amp; 361,, Outer Circle, Dodsworth Layout,, Whitefield, Bangalore - 560066, 2 Min From Forum Mall Whitefield",07947160281,21Votes,3.6,12.969752777778,77.748786111111
161,Podar Jumbo Kids Plus,"No.214, 100 Feet Ring Road, Banashankari 3rd Stage, Bangalore - 560085, Near Vespa Showroom",07947156252,228Votes,4.4,12.9262316,77.548796
162,EuroKids,"No.400, J P Main Road,1st Phase, Girinagar, Bangalore - 560085, Near Shankar Mutt And Radhakrishna Hospital",07947158979,32Votes,4.2,12.940580793669,77.546591889185
163,Lakshmi Jayam English Schoo..,"No.m-53-54, 7th Cross, Lakshminarayan Puram, Srirampuram, Bangalore - 560021, Near Devaiah Park",+(91)-80-23325999,9Votes,4.5,12.994303,77.562073972222
164,Holy Angels Public School,"R R Temple Road,Devasandra.J C Layout, Krishnarajapuram, Bangalore - 560036, Near RR Temple",+(91)-9945610457,32Votes,4.5,13.0048511,77.6972255
165,Srinidhi Public School,"No.20, 21 &amp; 22, 1st Cross, 3rd Main, Srinidhi Layout, New Bank Colony, Kanakapura Road, Bangalore - 560062",+(91)-80-26324343,85Votes,4.1,12.8827874,77.5704082
166,Zeal Montessori,"No.92, Basava Bhavana, 10th Main, 7th Cross, KK Layout, Dr Vishnuvardhan Road, Uttarahalli, Bangalore - 560061, Opposite to Poornapragna Layout Water Tank",+(91)-80-26731150,13Votes,4.5,12.9082846,77.5340127
167,Vivekananda Techno School,"No 24, 2nd Cross, Konanakunte, Bangalore - 560062, Near Honey Foundation",+(91)-080-26322994,59Votes,4.7,12.8873815,77.5673592
168,Om Sri Narayana Vidya Kendr..,"No.852/1, 7th A Main Banaswadi Main Road, Hrbr Layout, Bangalore - 560043, Opp Syndicate Bank",+(91)-80-25790716,16Votes,4.2,13.0172394,77.6433386
169,Edify School,"No 388/O, 10th Main, 19th Cross,, Surya Nagar Phase -2 Chandapura, Anekal, Bangalore - 562106",+(91)-9900077180,124Votes,4.2,12.7721917,77.6934735
170,St. Josephs Convent School,"No 103, Kadaagrahara Bus Stop,Doddagubbi Post, Doddagubbi, Bangalore - 560077, Near Bus Stop",+(91)-8147753988,9Votes,4.1,13.0649095,77.6726679
171,Vriddhi Kidz,"No.43, 1st Cross,Hegde Nagar Main Road, Hegde Nagar, Bangalore - 560077",+(91)-9513311495,63Votes,4.7,13.0663985,77.6288002
172,KSVP Karnataka Sanskriti V..,"No.127, Bhagath Sigh Road, Rajarajeshwari Nagar, Bangalore - 560098, Behind Pattanagere Post Office,Near Anjanaya Temple",+(91)-9513512323,9Votes,4.4,12.920544,77.511378
173,Basava Residential Girls Sc..,"Doddabele, Mysore Road, Kengeri, Bangalore - 560060, Nr ACS  College Of Engineering",+(91)-9513731315,254Votes,4.5,12.8909259,77.4696609
174,Little Elly Pre-School,"No.248/17,, 2nd Block, 6th Cross, Jayanagar 9th Block, Bangalore - 560011",+(91)-80-50098722,125Votes,4.4,12.9407892,77.583716
175,Global High School,"No 9/1,, 4th Main, 7th Cross, Benson Town, Bangalore - 560046",+(91)-80-23544044,9Votes,3.5,13.02498852,77.59178453
176,Little Ikons,"No.127, S.P Nilayam,Kothanur Post, Kothanur, Bangalore - 560077, Near Golden Palm  Apartment",+(91)-9742664133,19Votes,4.7,13.0645015,77.6401678
177,Sri Bhavani Vidya Mandira,"No. B-153, 2nd Main, 7th Cross,, Bahubali Nagar, Jalahalli, Bangalore - 560013, Bhd Jalahalli Govt High School,",+(91)-80-23452121,7Votes,4.8,13.045407,77.550104
178,Josco Institutions,"Infant Jesus Campus, Mylanahalli Post Nelamangala to Doddaballapur Road, Nelamangala, Bangalore - 562123, JOSCO INSTITUTIONS",+(91)-080-27725950,117Votes,4.5,13.097356777778,77.384300222222
179,MES Public School,"Patel Channappa Layout, 3rd Cross, BH Road, Nelamangala, Bangalore - 562123, Near Colony Bus Stop",+(91)-080-27726600,17Votes,4.3,13.0949253,77.4053593
180,Kuddle Kidz,"No 939, 1st Main,2nd Cross,Geetanjali Layout, HAL 3rd Stage New Thippasandra, Bangalore - 560075, Opposite Beml 2nd Gate",+(91)-9845366451,26Votes,4.1,12.975719444444,77.65455
181,S V Lovely Kids Zone,"No 25,Sunshine View Building, 9th Main Road, Agrahara Dasarahalli, Bangalore - 560079, Opposite Kaapi Adda",+(91)-80-41228968,3Votes,4.3,12.981593704051,77.542607609993
182,Kriyaa Early Learning Monte..,"No-28, Sarjapura Main Road, Doddakannelli, Bangalore - 560035, Opposite Achievers Academy",+(91)-9686270267,15Votes,4.6,12.9071012,77.6959306
183,Little Millennium,"Namnele #17 &amp; 18, Bhavani Nagar Channanayakanapalya, Nagasandra, Bangalore - 560073, Near Papaya Factory",+(91)-9739448855,23Votes,4.3,13.045283,77.4808391
184,LSV Public School,"Gangondanahalli Main Road, Gangondanahalli, Bangalore - 560073, Near Gangondanahalli Bus Stop",+(91)-8553888273,13Votes,4.8,13.0545986,77.4704398
185,Raos Tutorial Institute,"No 194, 38th Cross,5th Block, Jayanagar, Bangalore - 560041, Near Telephone Exchange",+(91)-80-26631752,129Votes,3.9,12.921553,77.5826412
186,Stalwart School - Kidz Zone,"No 9, 6th Cross, Muni Nagappa Layout,Kavalbyrasandra, Rt Nagar, Bangalore - 560032, Near Kaval Byrasandra Bus Stop, Karnataka ATM",+(91)-80-23547034,26Votes,4.6,13.0175,77.606111111111
187,R V Early Learning Center,"No.12, 5th Cross,Raghuvanahalli, Kanakapura Road, Bangalore - 560062, Opposite Ksit Engineering College",+(91)-080-28435333,33Votes,4.7,12.878235,77.5470642
188,New Carmel English School,"No.59, Gokul 1st Stage, 2nd Phase, 8th A Cross, 3rd Main Road, Yeshwanthpur, Bangalore - 560022, Near Divanarapalya Bus Stop Near Shanimantam Temple",+(91)-80-23476327,42Votes,3.7,13.0246021,77.5606119
189,White Petals School,"No 5, 7th Cross, Santhosh Nagar, Attur Layout, Yelahanka New Town, Bangalore - 560064",+(91)-9148360111,56Votes,4.5,13.1061989,77.5679013
190,Mother Mary English School,"No.795, 3rd Cross,New Thippasandra, Hal 3rd Stage New Thippasandra, Bangalore - 560075",07947156421,71Votes,4.1,12.976089,77.652909
191,Broadvision World School,"29/3B Hennr Road Cross, Hennur Main Road, Bangalore - 560043, Near D Mart",07947165964,2Votes,4.3,13.036910056944,77.643150329444
192,The Louann Play Home And Da..,"No.123, Oil Mill Road,KSFC Layout,9th Cross, Lingarajapuram, Bangalore - 560084, Near Deepa Bakery",07947159254,2Votes,4.2,13.012037,77.630223
193,Floretz Academy (Montessori..,"No.408, 22nd Cross, Hsr Layout Sector 2, Bangalore - 560102, Near Parangipalya Bus Stop",+(91)-7795674829,445Votes,4.7,12.9093147778,77.6505698889
194,Brs Global School,"No 317/2, Bidaraguppe Village, Attibele, Bangalore - 562107, Sarjapura Attibee Road",07947460049,50Votes,4.1,12.807097,77.780883
195,Grv Public School,"No 20, Ganga Nagar Extension, Bangalore - 560032, Behind Shell Petrol Bunk",07947257214,46Votes,3.8,13.0212736,77.5843292
196,St Benedicts School,"Asirvanam, Anchepalya, Kengeri, Bangalore - 560060, Near Ancheplaya Circle",07947278497,25Votes,3.8,12.8897694444,77.45865
197,Narayana E-Techno School,"No.9, Lakshminivas Keshavamurthy, T Dasarahalli, Bangalore - 560057, Opposite Lakeview Defence Colony",07947166280,3Votes,4.3,13.059583333333,77.516888888889
198,Manipal International Schoo..,"Survey No.4,131, Lakshmisagar Road, Chandapura, Bangalore - 560081, Near Biotech Park",07947066774,81Votes,4.6,12.7882053,77.6967381
199,Poorna Smrithi Public Schoo..,"No 44, Shampur Main Road, LR Bande Road, Rt Nagar, Bangalore - 560032, Behind KHB Quarters, Opposite Raghavendra Temple",+(91)-7348922733,125Votes,4.0,13.028227777778,77.610175
200,Aditya Institutions,"No.12,, Kogilu Main Road, Yelahanka, Bangalore - 560064, Behind Annapoorneshwari Temple",07947159169,183Votes,3.9,13.103055,77.61242
201,Planet Bloomingdale Child G..,"No.300, 6th Main, Mahalakshmipuram Layout, Bangalore - 560086",+(91)-9243101700,111Votes,4.5,13.010558,77.546353
202,Flomont World School,"No 51, 1st Cross,4th Main,HAL 3rd Satge, New Thippasandra, Bangalore - 560075, Near 80 Feet Road And Near BSNL Office",07947160020,22Votes,4.3,12.9701617,77.6480058
203,Seven Senses School Whitefi..,"No 360 &amp; 361,, Outer Circle, Dodsworth Layout,, Whitefield, Bangalore - 560066, 2 Min From Forum Mall Whitefield",07947160281,21Votes,3.6,12.969752777778,77.748786111111
204,Touchstone,"No.730, 7th Phase, Rbi Layout, Jp Nagar, Bangalore - 560078, Opposite To Elita Porminate And Near Brigade Millinium",07947155638,26Votes,4.6,12.89162,77.578597
205,EuroKids,"HIG B 46, Surya City Phase 1 Chandapura, Chandapura, Bangalore - 560081, Near Chadapura  Anekal Road",07947159097,48Votes,4.0,12.792918,77.7035537
206,The Summit Gurukulam,"HBR 1st Block, H B R Layout 1st Block, Bangalore - 560084, Near SHELL PETROL BUNK",07947164349,52Votes,4.6,13.018622222222,77.624358333333
207,Kidzee Whitefield,"No.6,Green Park, Whitefield Main Road, Bangalore - 560066, Near Forum Value Mall ,Behind FAB India",+(91)-080-65777790,88Votes,4.2,12.963333,77.747
208,The Learning Curve,"764/725/12 7th main, 10th cross,Shubh Enclave, Harlur Road, Ambalipura, Bangalore - 560102, Sarjapur Big Bazaar",07947159310,8Votes,4.8,12.9107289,77.6662481
209,Bright Kid,"No.305, 5th Cross,1st Stage,1st Phase, Mathikere, Bangalore - 560054, Near Dhanalakshmi Book Store",07947159482,13Votes,4.5,13.027990694444,77.557539
210,Allamandas School,"No 11, Link Road,4th And 5th Cross, Malleswaram, Bangalore - 560003, Opposite Big Bazaar",07947158293,53Votes,4.5,12.996452,77.573159
211,Rising Kids Day Care And Pl..,"No.1,Ashirwada Nilaya, Sunkadakatte, Bangalore - 560091, Next Government School",07947159909,2Votes,3.5,12.994,77.478775
212,Skalvi International School,"Kottanuru Dinne Main Road, Shaneshwara Mandir Road, Jp Nagar 8th Phase, Bangalore - 560076",07947479352,62Votes,3.9,12.8780068,77.5863424
213,The Millennium School,"Sri Jnanagiri Educational Trust, No.57, Hessarghatta Main Road, Tarabanahalli, Bangalore - 560090",07947161777,41Votes,4.6,13.10202088,77.47439978
214,Hill Rock National Public S..,"Survey No.101, Brahmadevara Gutte Kodigehalli,6th Block,Vishweshwaraya Layout Off Magadi Road, Nagarbhavi, Bangalore - 560091",+(91)-9739710666,67Votes,4.2,12.966590006848,77.472426714448
215,Lawrence High School,"No CA 3, 9th Main, 6th Sector, Hsr Layout, Bangalore - 560102, Near BDA Complex",+(91)-080-5722777,346Votes,4.2,12.9137714,77.6350042
216,Royale Concorde Internation..,"No 14,, Sharadha Hills, Hesarghatta Main Road, Vidyaranyapura Post,, M S Palya, Bangalore - 560097, Near Sambram College",07947216785,130Votes,4.1,13.0857417,77.5490295
217,Lets Start Prep School & Da..,"No.400,75/2, Bellandur Main Road, Sunrise Villas, Bellandur, Bangalore - 560103, Near Bangalore Central Mall",07947157083,15Votes,4.8,12.9229532,77.6760487
218,Royale Concorde Internation..,"No.31, 1st Main Road, Chamarajpet, Bangalore - 560018, Near Prakash Cafe",+(91)-080-9745680,104Votes,3.9,12.960594444444,77.570563888889
219,Seed International,"No-652, 4th C Mn,Ombr Lyt, Kasturi Nagar, Bangalore - 560043, Opp Bhuvanagiri Park",07947155332,28Votes,4.2,13.0111108,77.6587355
220,New Learning Ladders Intern..,"#332/2,2nd A Main Road Channasandra, B Channasandra, Bangalore - 560043, Near Ramamurthy Nagar Signal,Next Ramurthynagar Service Road Bus Stop K R Puram Hobli",+(91)-080-1158622,33Votes,4.5,13.011043527778,77.661346416667
221,Kids Klub,"No 11, G 10 Street, Ulsoor, Bangalore - 560008, Near Ulsoor Metro Station",07947158210,10Votes,4.7,12.9756893,77.6278576
222,Podar Jumbo Kids Plus,"No.214, 100 Feet Ring Road, Banashankari 3rd Stage, Bangalore - 560085, Near Vespa Showroom",07947156252,228Votes,4.4,12.9262316,77.548796
223,Chistiya International Scho..,"Gunjur, Whitefield-Sarjapur Road, Varthur, Bangalore - 560087, Near Gunjur Bus Stop",07947157165,165Votes,4.2,12.9210676,77.738818
224,ANANTHA VIDYANIKETANA,"Sai Gardens, Avathi, Devanahalli, Bangalore - 562110, Next to Shirdi Sai  Baba Temple, NH-7",07947241970,86Votes,4.3,13.280104,77.728258
225,National Public School,"No 22, Anjanapura Main Road, Jp Nagar 9th Phase, Bangalore - 560062, Near Krbe Indian Oil Petrol Bunk",07947460521,2Votes,3.5,12.868707,77.563212
226,St. Johns School,"Bhuvaneshwari Nagar,Kempapura,Coffee Board Layout, Hebbal, Bangalore - 560024, Near Water Tank",07947154666,95Votes,4.2,13.0522972222,77.6069111111
227,I Play I Learn Preschool An..,"Cherry Street, Green Glen Layout-Bellandur, Bangalore - 560103, Behind Shoba Marvella",07947159205,11Votes,3.9,12.92679,77.673139
228,Kool Star Play Home,"No 116/5, 11th Cross, Malleswaram, Bangalore - 560003, Opposite Nalli Silks",07947157406,5Votes,4.8,13.002142,77.569367
229,Narayana E-Techno School,"Sapthagiri Layout,, Vidyaranyapura, Bangalore - 560097, Near Thindlu Circle",07947315872,10Votes,3.9,13.098480555556,77.5596
230,PARIPOORNA PRAJNA Internati..,"No.149,, Patel Layout, Cheemasandra, Virgonagar, Bangalore - 560049, Near Avalahalli Bus Stop &amp; Muneshwara Swamy Temple, Behind BREN Apartment",07947160719,38Votes,4.3,13.0428064,77.7358876
231,Karnataka Public School,"Chokkanahalli Village, Hegde Nagar, Bangalore - 560077",07947396714,2Votes,3.5,13.071708,77.633626
232,Sai Global School,"Whitefield, Bangalore - 560067, Near Whitefield",07947169268,2Votes,4.3,13.0061872665,77.697653355
233,Global Residential School,"Pillagumpe Chinthamane Road, Whitefield, Bangalore - 560067, Near Industrial Area",07947313589,139Votes,4.1,13.012370076043,77.66629284255
234,Narayana E Techno & Olympia..,"#105/6,Gurumurthy Swamy Krupa Building, Opp Lake Dew Residency, Haralur-HSR Layout, Bangalore - 560102, Opposite TVS Showroom",07947292139,87Votes,3.7,12.897777123731,77.65745925716
235,Swamy Vivekananda Internati..,"No 38, Atturu Main Road, Atturu Layout, Yelahanka New Town, Bangalore - 560064, Near NCC(Urban) &amp; Purva Apartments",07947229772,36Votes,4.0,13.1031201,77.5667348
236,Sai Vidya Mandir,"Bettahalasur, Bettahalsur, Bangalore - 562157, Near Government Hospital",07947161754,34Votes,4.9,13.1586248,77.6126443
237,New Little Wonders Internat..,"Hurulichikkanahalli, Bengaluru, Hesarghatta Main Road, Bangalore - 560090, Near Basavanna Temple",07947183623,6Votes,4.3,13.1157536,77.4853748
238,Little Lillys English Publi..,"No 13, 8th Main,4th Block,Bel Layout, Vidyaranyapura, Bangalore - 560097, Near Post Office",07947154521,95Votes,3.9,13.0762059,77.5570077
239,EuroKids,"No.400, J P Main Road,1st Phase, Girinagar, Bangalore - 560085, Near Shankar Mutt And Radhakrishna Hospital",07947158979,32Votes,4.2,12.940580793669,77.546591889185
240,New Indus Valley Residentia..,"Garden City College Road,Subhashnagar Post, Virgonagar, Bangalore - 560049, Near Bhattarahalli",07947155068,257Votes,4.0,13.02105372937,77.70565594021
241,Planet Bloomingdale Child G..,"No.447, 12th Main,4th Block, Koramangala, Bangalore - 560034, Near Bda Complex And BSNL Telephone Exchange",+(91)-9243101700,71Votes,4.7,12.932101,77.627423
242,Hmr International Public Sc..,"HMR Layout 80 Feet Road, Jnanajyothi Nagara, Jnana Jyothi Nagar-Jnana Bharathi, Bangalore - 560056, Near Bangalore University",07947183625,2Votes,3.5,12.945007,77.515335
243,New Carmel English School,"No.59, Gokul 1st Stage, 2nd Phase, 8th A Cross, 3rd Main Road, Yeshwanthpur, Bangalore - 560022, Near Divanarapalya Bus Stop Near Shanimantam Temple",+(91)-80-23476327,42Votes,3.7,13.0246021,77.5606119
244,St. Josephs Convent School,"No 103, Kadaagrahara Bus Stop,Doddagubbi Post, Doddagubbi, Bangalore - 560077, Near Bus Stop",+(91)-8147753988,9Votes,4.1,13.0649095,77.6726679
245,Global High School,"No 9/1,, 4th Main, 7th Cross, Benson Town, Bangalore - 560046",+(91)-80-23544044,9Votes,3.5,13.02498852,77.59178453
246,R V Early Learning Center,"No.12, 5th Cross,Raghuvanahalli, Kanakapura Road, Bangalore - 560062, Opposite Ksit Engineering College",+(91)-080-28435333,33Votes,4.7,12.878235,77.5470642
247,Vivekananda Techno School,"No 24, 2nd Cross, Konanakunte, Bangalore - 560062, Near Honey Foundation",+(91)-080-26322994,59Votes,4.7,12.8873815,77.5673592
248,Little Elly Pre-School,"No.248/17,, 2nd Block, 6th Cross, Jayanagar 9th Block, Bangalore - 560011",+(91)-80-50098722,125Votes,4.4,12.9407892,77.583716
249,Josco Institutions,"Infant Jesus Campus, Mylanahalli Post Nelamangala to Doddaballapur Road, Nelamangala, Bangalore - 562123, JOSCO INSTITUTIONS",+(91)-080-27725950,117Votes,4.5,13.097356777778,77.384300222222
250,Little Ikons,"No.127, S.P Nilayam,Kothanur Post, Kothanur, Bangalore - 560077, Near Golden Palm  Apartment",+(91)-9742664133,19Votes,4.7,13.0645015,77.6401678
251,Vriddhi Kidz,"No.43, 1st Cross,Hegde Nagar Main Road, Hegde Nagar, Bangalore - 560077",+(91)-9513311495,63Votes,4.7,13.0663985,77.6288002
252,LSV Public School,"Gangondanahalli Main Road, Gangondanahalli, Bangalore - 560073, Near Gangondanahalli Bus Stop",+(91)-8553888273,13Votes,4.8,13.0545986,77.4704398
253,MES Public School,"Patel Channappa Layout, 3rd Cross, BH Road, Nelamangala, Bangalore - 562123, Near Colony Bus Stop",+(91)-080-27726600,17Votes,4.3,13.0949253,77.4053593
254,Edify School,"No 388/O, 10th Main, 19th Cross,, Surya Nagar Phase -2 Chandapura, Anekal, Bangalore - 562106",+(91)-9900077180,124Votes,4.2,12.7721917,77.6934735
255,Lakshmi Jayam English Schoo..,"No.m-53-54, 7th Cross, Lakshminarayan Puram, Srirampuram, Bangalore - 560021, Near Devaiah Park",+(91)-80-23325999,9Votes,4.5,12.994303,77.562073972222
256,White Petals School,"No 5, 7th Cross, Santhosh Nagar, Attur Layout, Yelahanka New Town, Bangalore - 560064",+(91)-9148360111,56Votes,4.5,13.1061989,77.5679013
257,Zeal Montessori,"No.92, Basava Bhavana, 10th Main, 7th Cross, KK Layout, Dr Vishnuvardhan Road, Uttarahalli, Bangalore - 560061, Opposite to Poornapragna Layout Water Tank",+(91)-80-26731150,13Votes,4.5,12.9082846,77.5340127
258,S V Lovely Kids Zone,"No 25,Sunshine View Building, 9th Main Road, Agrahara Dasarahalli, Bangalore - 560079, Opposite Kaapi Adda",+(91)-80-41228968,3Votes,4.3,12.981593704051,77.542607609993
259,Kriyaa Early Learning Monte..,"No-28, Sarjapura Main Road, Doddakannelli, Bangalore - 560035, Opposite Achievers Academy",+(91)-9686270267,15Votes,4.6,12.9071012,77.6959306
260,Stalwart School - Kidz Zone,"No 9, 6th Cross, Muni Nagappa Layout,Kavalbyrasandra, Rt Nagar, Bangalore - 560032, Near Kaval Byrasandra Bus Stop, Karnataka ATM",+(91)-80-23547034,26Votes,4.6,13.0175,77.606111111111
261,Royale Concorde Internation..,"No.3/2, Ambalipura Village,Sarjarpur Main Road, Bellandur, Bangalore - 560103, Near Big Bazaar",+(91)-80-41476100,130Votes,3.9,12.9206575,77.6678178
262,Little Millennium,"Namnele #17 &amp; 18, Bhavani Nagar Channanayakanapalya, Nagasandra, Bangalore - 560073, Near Papaya Factory",+(91)-9739448855,23Votes,4.3,13.045283,77.4808391
263,Holy Angels Public School,"R R Temple Road,Devasandra.J C Layout, Krishnarajapuram, Bangalore - 560036, Near RR Temple",+(91)-9945610457,32Votes,4.5,13.0048511,77.6972255
264,Kuddle Kidz,"No 939, 1st Main,2nd Cross,Geetanjali Layout, HAL 3rd Stage New Thippasandra, Bangalore - 560075, Opposite Beml 2nd Gate",+(91)-9845366451,26Votes,4.1,12.975719444444,77.65455
265,V Blooms International Scho..,"No.194/4, Balagrahalli,Neraluru Post, Anekal Taluq, Attibele, Bangalore - 562107",+(91)-9986818937,24Votes,4.2,12.7826758,77.7736927
266,Om Sri Narayana Vidya Kendr..,"No.852/1, 7th A Main Banaswadi Main Road, Hrbr Layout, Bangalore - 560043, Opp Syndicate Bank",+(91)-80-25790716,16Votes,4.2,13.0172394,77.6433386
267,Raos Tutorial Institute,"No 194, 38th Cross,5th Block, Jayanagar, Bangalore - 560041, Near Telephone Exchange",+(91)-80-26631752,129Votes,3.9,12.921553,77.5826412
268,Srinidhi Public School,"No.20, 21 &amp; 22, 1st Cross, 3rd Main, Srinidhi Layout, New Bank Colony, Kanakapura Road, Bangalore - 560062",+(91)-80-26324343,85Votes,4.1,12.8827874,77.5704082
269,Sri Bhavani Vidya Mandira,"No. B-153, 2nd Main, 7th Cross,, Bahubali Nagar, Jalahalli, Bangalore - 560013, Bhd Jalahalli Govt High School,",+(91)-80-23452121,7Votes,4.8,13.045407,77.550104
270,St Joseph Chaminade Academy,"No. 1, Anekal Taluk, Deepahalli, Anandpura Village, Bommasandra, Bangalore - 560099, Opposite to Concorde Sylvan View Apartments",07947158764,55Votes,4.7,12.8279469,77.705926199722
271,Royale Concorde Internation..,"No 14,, Sharadha Hills, Hesarghatta Main Road, Vidyaranyapura Post,, M S Palya, Bangalore - 560097, Near Sambram College",07947216785,130Votes,4.1,13.0857417,77.5490295
272,Narayana E-Techno School,"No.9, Lakshminivas Keshavamurthy, T Dasarahalli, Bangalore - 560057, Opposite Lakeview Defence Colony",07947166280,3Votes,4.3,13.059583333333,77.516888888889
273,Seven Senses School Whitefi..,"No 360 &amp; 361,, Outer Circle, Dodsworth Layout,, Whitefield, Bangalore - 560066, 2 Min From Forum Mall Whitefield",07947160281,21Votes,3.6,12.969752777778,77.748786111111
274,The Louann Play Home And Da..,"No.123, Oil Mill Road,KSFC Layout,9th Cross, Lingarajapuram, Bangalore - 560084, Near Deepa Bakery",07947159254,2Votes,4.2,13.012037,77.630223
275,Floretz Academy (Montessori..,"No.408, 22nd Cross, Hsr Layout Sector 2, Bangalore - 560102, Near Parangipalya Bus Stop",+(91)-7795674829,445Votes,4.7,12.9093147778,77.6505698889
276,Royale Concorde Internation..,"No.31, 1st Main Road, Chamarajpet, Bangalore - 560018, Near Prakash Cafe",+(91)-080-9745680,104Votes,3.9,12.960594444444,77.570563888889
277,Lady Vailankanni Group Of I..,"No 175/2, Lady Vailankanni Road, Varthur, Bangalore - 560087, Behind Varthur Vinayaka Theater,Near Varthur Government Hospital",07947154118,133Votes,4.0,12.935277777778,77.746388888889
278,Rising Kids Day Care And Pl..,"No.1,Ashirwada Nilaya, Sunkadakatte, Bangalore - 560091, Next Government School",07947159909,2Votes,3.5,12.994,77.478775
279,Mount Litera Zee School,"No 40/123, Kadugodi, Bangalore - 560067, Near Satya Sai Baba Ashram and Skylark Arcade",07947330712,182Votes,4.3,13.002595,77.7429602
280,The Millennium School,"Sri Jnanagiri Educational Trust, No.57, Hessarghatta Main Road, Tarabanahalli, Bangalore - 560090",07947161777,41Votes,4.6,13.10202088,77.47439978
281,Swamy Vivekananda Internati..,"No 38, Atturu Main Road, Atturu Layout, Yelahanka New Town, Bangalore - 560064, Near NCC(Urban) &amp; Purva Apartments",07947229772,36Votes,4.0,13.1031201,77.5667348
282,Janani Vidya Mandira,"No 9/119 3rd Block, Ullal Main Road Sir M V Layout, Ullalu, Bangalore - 560110, Near to Chithanya Pu College",07947275696,25Votes,4.3,12.9503104,77.4836966
283,EuroKids,"HIG B 46, Surya City Phase 1 Chandapura, Chandapura, Bangalore - 560081, Near Chadapura  Anekal Road",07947159097,48Votes,4.0,12.792918,77.7035537
284,Gnan Srishti School Of Exce..,"No 85/63/61, 19th Main, 17th Cross, Sector 1, Hsr Layout, Bangalore - 560102, Near Hsr Water Tank",07947155246,157Votes,3.8,12.9123242,77.6455393
285,Seed International,"No-652, 4th C Mn,Ombr Lyt, Kasturi Nagar, Bangalore - 560043, Opp Bhuvanagiri Park",07947155332,28Votes,4.2,13.0111108,77.6587355
286,New Little Wonders Internat..,"Hurulichikkanahalli, Bengaluru, Hesarghatta Main Road, Bangalore - 560090, Near Basavanna Temple",07947183623,6Votes,4.3,13.1157536,77.4853748
287,I Play I Learn Preschool An..,"Cherry Street, Green Glen Layout-Bellandur, Bangalore - 560103, Behind Shoba Marvella",07947159205,11Votes,3.9,12.92679,77.673139
288,Kidzee Whitefield,"No.6,Green Park, Whitefield Main Road, Bangalore - 560066, Near Forum Value Mall ,Behind FAB India",+(91)-080-65777790,88Votes,4.2,12.963333,77.747
289,Little Lillys English Publi..,"No 13, 8th Main,4th Block,Bel Layout, Vidyaranyapura, Bangalore - 560097, Near Post Office",07947154521,95Votes,3.9,13.0762059,77.5570077
290,New Learning Ladders Intern..,"#332/2,2nd A Main Road Channasandra, B Channasandra, Bangalore - 560043, Near Ramamurthy Nagar Signal,Next Ramurthynagar Service Road Bus Stop K R Puram Hobli",+(91)-080-1158622,33Votes,4.5,13.011043527778,77.661346416667
291,Podar Jumbo Kids Plus,"No.214, 100 Feet Ring Road, Banashankari 3rd Stage, Bangalore - 560085, Near Vespa Showroom",07947156252,228Votes,4.4,12.9262316,77.548796
