,Company Name,Address,Phone,votes,ratings,latitude,longitude
143,Queens Hospital,"No.11/B, 19th Main, 25th Cross, Hsr Layout Sector 2, Bangalore - 560102, Behind Cambridge School",+(91)-080-25726684,270Votes,3.1,12.907297,77.645593
144,Green City Hospital,"No 726, 17 Th Cross, 6th Phase, Puttenahalli Main Road, Jp Nagar, Bangalore - 560078, Behind Nandini Hotel",+(91)-80-26536222,268Votes,3.7,12.9061651,77.5806551
145,Chinmaya Narayana Superspec..,"Cmh Road, 2nd Stage, Indiranagar, Bangalore - 560038",+(91)-080-25200001,265Votes,4.1,12.977819,77.646441
146,Hitech Kidney Stone Hospita..,"No.6/7, Cresent Road Cross, Kumara Park East, Bangalore - 560001, Behind Sindhi High School",07947154787,264Votes,4.1,12.987702,77.580974
147,Phoenix Hospital,"No.1510, 19th Main, Hsr Layout Sector 1, Bangalore - 560102, Opposite MTR Restaurant",+(91)-80-49199999,262Votes,4.2,12.9165612,77.6448924
148,Medikeris Super Speciality ..,"No. 9/91, Govindappa Road Cross, Rv Road, Basavanagudi, Bangalore - 560004, Near Lalbagh West Gate",07947154448,261Votes,4.1,12.9460946,77.579595
149,Tamara Hospital and Ivf Cen..,"No 34/3, 10th Cross,1st N Block, Rajajinagar, Bangalore - 560010, Opposite Vidhya Vardhaka School",07947156653,258Votes,4.1,13.004442,77.553046
150,Jindal Charitable Hospital,"Corporation Shopping Complex, 12th Main Road, 2nd Block, Rajajinagar, Bangalore - 560010, Near RTO Complex",+(91)-80-23324935,257Votes,4.1,12.993683,77.554166
151,South City Hospital,"53/1 'SHALINI', Susheela Road, Mavalli, Bangalore - 560004, Near Lalbagh West Gate",+(91)-80-26572222,256Votes,4.3,12.94976,77.58031
152,Kaveri Speciality Hospital,"No.15/2, Hosur Main Road, Madiwala, Bangalore - 560068, Opposite to Krishna Grand Hotel",+(91)-80-25537036,256Votes,3.7,12.923683,77.619205
153,Premier Sanjeevini Hospital,"No. 6/2, Nh 4, Tumkur Road, T Dasarahalli, Bangalore - 560057, Opposite Rockline Mall",+(91)-8618413742,256Votes,3.6,13.0416808,77.5158201
154,Promed Hospital,"No. 3781, 13th Cross, Banashankari 2nd Stage, Bangalore - 560070, Beside Lakshmi Sagar Hotel",+(91)-080-26718400,256Votes,3.5,12.9294184,77.5639663
155,Mathru Hospital,"No.2094, Railway Parallel Road, Kengeri Satelite Town, Bangalore - 560060, Near Flyover &amp; Vijaya Bank",+(91)-80-28484238,254Votes,4.1,12.9110713,77.4804904
156,H K Hospital,"No.106/2, Bangalore Mysore Road, Kengeri, Bangalore - 560060, Near to Rainbow Bridge",+(91)-80-28485254,254Votes,4.1,12.908587,77.478411
157,Ritu Hospital,"No 04, Kamala M Tower,, Friends Colony, Gubbalala, Bangalore - 560062, Near KSIT College and Karishma Hills",07947161465,251Votes,4.5,12.8859924,77.5388449
158,Narayana Hrudayalaya Hospit..,"No.258/A, Hosur Road, Bommasandra Industrial Area, Bangalore - 560099, Near A2B Restaurant",+(91)-9538896451,250Votes,4.0,12.809153,77.696584
159,Bangalore West Lions Supers..,"No. 5, Lions Eye Hospital Road, Jc Road, Bangalore - 560002, Next to Bank Of Baroda, Off J. C. Road",+(91)-080-22121253,243Votes,4.0,12.956372,77.583098
160,Shifaa eye hospital,"SHIFAA EYE HOSPITAL, Queens Road, Shivaji Nagar, Bangalore - 560051",+(91)-80-40007300,242Votes,3.8,12.9897785,77.5988177
161,Shree Maruthi Hospital,"No. 67, Girls School Street, Link Road, Seshadripuram, Bangalore - 560020, Near Mantri Square",+(91)-80-23449632,241Votes,3.9,12.9926147,77.5741627
162,K C Raju Multispeciality Ho..,"4th Cross,Cmr Lane, Lingarajapuram, Bangalore - 560084, Near Fort Service Station",+(91)-80-25477712,241Votes,3.7,13.008427,77.623334
163,Al Ameen Hospital,"No.3, Millers Tank Bund Road, Cunningham Road, Bangalore - 560052, Opposite Fortune Hotel",+(91)-080-22260882,240Votes,4.1,12.9900188,77.5944913
164,Karnataka Institute Of Diab..,"Sri Jayadeva Institute Of Cardiology Campus, Bannerghata Road, Jayanagar 9th Block, Bangalore - 560069, Near Jaydeva Hospital",+(91)-080-22977698,239Votes,4.4,12.917605,77.598852
165,R V Dental College & Hospit..,"No.Ca37, 24th Main Road, 1st Phase, Jp Nagar, Bangalore - 560078",+(91)-080-26658411,238Votes,4.1,12.911555,77.584641
166,Hal Hospital,"Suranjandas Road, Vimanapura, Bangalore - 560017",+(91)-80-22323005,237Votes,3.8,12.9626948,77.665716
167,Sagar Chandramma Hospital,"No.1, Vani Vilas Road, Basavanagudi, Bangalore - 560004, Near National College Circle",07947154367,231Votes,4.2,12.9485982,77.574727
168,Acharya Tulsi Jain Charitab..,"No.22/21, 6th Cross, Kn Extension, Yeshwanthpur, Bangalore - 560022, Opposite Prakash Clinic",+(91)-80-23374677,231Votes,4.1,13.02179012,77.556786714
169,Sreenagar Nursing Home,"No. 855/56, Sree Ramanjeneya Main Road, Srinagar-Banashankari 1st Stage, Bangalore - 560050, Next To Srinagar Bus Stop",07947158015,227Votes,3.9,12.944305,77.555199
170,Cratis Hospitals Pvt Ltd,"No.4/4/1, Hennur Main Road, Geddalahalli, Kothanur, Bangalore - 560077, Opposite Bus Stop",+(91)-80-28444733,227Votes,3.3,13.048561111111,77.645438888889
171,Sri Sai Eye Hospital,"No.311, 4th B Cross, Ramamurthy Nagar, Bangalore - 560016, Behind Shanimahatma Temple, Opposite to Petrol Bunk",+(91)-9900249501,225Votes,3.7,13.012023,77.665948
172,Chandana Hospital,"No.54, 4th Cross, 4th Main, Ngef Layout, Nagarbhavi, Bangalore - 560072, Near Bangalore University",+(91)-80-23213658,223Votes,4.2,12.957938,77.511394
173,Dr. Pr Desai Hospital,"No.6/6, Kumara Krupa Road, Madhava Nagar, Bangalore - 560001, Near Shivananda Circle",+(91)-80-22260307,222Votes,4.1,12.986446,77.579109
174,Prashanth Hospital,"No.9/46 8/45, 80 Feet Road, SBM Colony, Banashankari 1st Stage, Bangalore - 560050, Near New Sagar Fast Food",+(91)-80-26728862,222Votes,3.8,12.9391008,77.5513576
175,Adithi Maternity And Genera..,"No. 78, 1st Cross, Omkar Nagar, Bannerghatta Road, Arkere Micolayout, Bangalore - 560076, Near Reliance Mart",+(91)-080-26584911,222Votes,3.8,12.890762,77.596545
176,Soukya International Holist..,"Soukya Road, Samethanahalli, Kadugodi, Whitefield, Bangalore - 560067, Near Raffals Park",+(91)-80-28017000,221Votes,4.2,12.9939189,77.7961439
177,Divine Medical Centre,"No.4 BM-403, 2nd Block, Banaswadi Road, Kammanahalli, Bangalore - 560043, Behind Titan Showroom",+(91)-080-42131677,221Votes,3.9,13.0242575,77.637442
178,Ashraya Hospital,"No.577/243-C, Magadi Main Road, Sunkadakatte, Bangalore - 560091, Opposite to Reliance Fresh",+(91)-9880020140,220Votes,3.8,12.9889174,77.5078081
179,Sri Sathya Sai Super Specia..,"No. 63, SH 35, EPIP Zone, Whitefield, Bangalore - 560066, Next Inorbit Mall",+(91)-080-28004600,219Votes,4.1,12.981358,77.729029
180,Ravi Kirloskar Memorial Hos..,"No.19, 2nd Main, 1st Phase, Peenya Industrial Area, Bangalore - 560058, Near Wipro",+(91)-80-28396088,218Votes,3.9,13.037548,77.5243924
181,Dr. Agarwals Eye Hospital,"No.15,Eagle Street, Langford Town, Bangalore - 560025, Opp Elgin Building",+(91)-80-22223100,218Votes,3.7,12.9569227,77.6047363
182,Bharathy Hospital,"No 4, Nagarbhavi Main Road, Prashant Nagar, Bangalore - 560079, Opposite Cordial School",+(91)-80-23489238,217Votes,3.8,12.976124,77.532655
183,M G A Hospital,"No.96, Varthur Main Road, Marathahalli, Bangalore - 560037, Near SBI",+(91)-80-25401264,217Votes,3.4,12.956866,77.700232
184,Vedam Ayurveda Multispecial..,"No.125,Vedam Ayurvedic Hospital, 7th A Main, BTM Layout 1st Stage, Bangalore - 560029, Near Sai Baba Temple",+(91)-80-41202910,216Votes,3.7,12.917314,77.602319
185,Vagus Super Speciality Hosp..,"No.6, 7 &amp; 8, 18th Cross, 4th Main Road, Chitrashilpi Venkatappa Road, Malleswaram, Bangalore - 560003, Opposite Kendriya Vidyalaya",+(91)-80-23082900,216Votes,3.8,13.008521,77.568401
186,Sri Krishna Hospital,"No.154, 29th Cross, 17th Main Road, Banashankari 2nd Stage, Bangalore - 560070, Near Bnm Institution",+(91)-080-26711212,214Votes,4.0,12.9214694,77.5654933
187,Popular Hospital,"No.16, 3rd Cross, Shankarapuram, Bangalore - 560004, Near Police Station",+(91)-80-26674650,212Votes,4.1,12.951928,77.570303
188,Sri Sai Ram Hospital,"No.33, Bannerghatta Road, Bangalore - 560076, Near BTM Flyover",+(91)-80-41202341,212Votes,3.4,12.9145058,77.6003006
189,Spurthy Hospital,"No.22, 1st Main Road,Chocolate Factory Road, Taverekere,, Btm Layout 1st Stage, Bangalore - 560029, Near Adarsha Convent School",+(91)-80-26844042,209Votes,3.4,12.9238012,77.6113654
190,The Venlakh Hospital,"No.123, 5th Main Road, Chamarajpet, Bangalore - 560018, Opposite to Osteen College",+(91)-080-26508118,208Votes,3.7,12.9570929,77.5644465
191,Sri Sai Hospital,"No.978, 18th Cross, 14th Main Road, 5th Block, 1st Stage, Nagawara, Bangalore - 560045, Behind Hanuman Temple",,205Votes,3.7,13.0370306,77.6238849
192,HMT Hospital,"Hmt, Bangalore - 560013, Opposite Jalahalli Police Station",+(91)-80-28380323,203Votes,3.9,13.049758,77.551034
193,SK Hospital,"No.3, 1st Cross, Jnanabharathi Road, Nagarbhavi, Bangalore - 560072, Opposite Axis Bank",+(91)-80-23213756,203Votes,3.9,12.957473,77.518403
194,Akash Hospital,"Prasannahalli Road, Devanahalli, Bangalore - 562110, Near International Airport",+(91)-080-71159900,202Votes,4.0,13.233208,77.707743
195,SG Hospital,"No. 30, 18th Main Road, 2nd Phase, 7th Block, Banashankari 3rd Stage, Bangalore - 560085, Near Jantha Bazar",+(91)-80-26723002,201Votes,3.7,12.9275232,77.5458343
196,Karanth Speciality Hospital,"No. 72, 35th Main Road, 1st Cross, 100 Feet Ring Road, 2nd Stage, Btm Layout, Bangalore - 560068, Next to HDFC Bank, Near Silk Board",+(91)-80-26680886,201Votes,3.7,12.9160161,77.6193909
197,Chaitanya Medical Centre,"No.971/24, Yelahanka, Bangalore - 560064, Near Corporation Bank And Kanthi Sweets",07947154795,200Votes,3.9,13.09252,77.5863542
198,Healthcare Global Enterpris..,"No 44-45/2, 2nd Cross Raja Ram Mohan Roy Extension,Off Lalbagh Double Road, Shanthinagar, Bangalore - 560027, Double Road",+(91)-080-40206522,199Votes,4.0,12.960533,77.59273
199,Aswad Hospital,"No. 206, Reddy Building, Bommanahalli, Bangalore - 560068, Near Rupena Agrahara Bus Stop, Hosur Road",+(91)-080-41244546,199Votes,3.7,12.915086,77.62443
200,Shradha Nursing Home,"No.727, 1st Main, Koramangala 8th Block, Bangalore - 560095, Opposite Shiva Theater",07947154551,199Votes,3.7,12.942873,77.617375
201,Ashwini Hospital,"No. 1022, BB Road, Yelahanka Old Town, Bangalore - 560064, Opposite BDK Kalyana Mantapa",+(91)-080-42103880,198Votes,3.7,13.0988293,77.597961
202,Rajalakshmi Multispeciality..,"No. 76/1/1, V R Layout, Jp Nagar 1st Phase, Bangalore - 560078, Near Rajalakshmi Kalayan Mantap",+(91)-9845019999,197Votes,4.1,12.9165254,77.5795966
203,Karnataka Gastro Centre,"No.748, 5th Main, 2nd Stage West Of Chord Road,Nagpura Main Road, Mahalakshmipuram Layout, Bangalore - 560086, Near Dr Modi Eye Hospital",+(91)-080-23493080,197Votes,3.8,13.000551,77.546368
204,Akshaya Nethralaya,"No 227/A, Vidyagiri Layout,Nagarbhavi Circle, Nagarbhavi, Bangalore - 560072, Next to Axis Bank",07947155222,196Votes,4.2,12.9575964,77.5190364
205,Nagappa Hadli Hospital,"M S Palya, Bharath Nagar, Hessaragatta Road, Vidyaranyapura, Bangalore - 560097, Near M S Palya Bus Stop",+(91)-080-23649992,196Votes,3.8,13.083103,77.548925
206,Devi Eye Hospital,"No. 185, CMS Complex, Ramagondanahalli Post, Varthur Main Road, Whitefield, Bangalore - 560066, Opposite Thubarahalli Bus Stop",+(91)-80-28475556,194Votes,4.7,12.9556522,77.7216012
207,Vathsalya Women & Child Car..,"No.565 Vathsalya, 3rd Stage, 4th Block, Basaveshwara Nagar, Bangalore - 560079, Beside India Post",+(91)-80-23239732,194Votes,4.1,12.9876923,77.5436705
208,Vijayashree Hospital,"No. 187/2-511, Jigani Link Road, Jigani, Bangalore - 560105, Near Vinayaka Circle",+(91)-080-67338888,194Votes,3.2,12.778876,77.644324
209,Mediscan Nursing Home,"No. 9, 3rd Stage, Pillana Garden, Bangalore - 560045, Next to Mediscope Hospital",+(91)-80-25470532,193Votes,3.8,13.011371,77.616329
210,Bhagwan Mahaveer Jain Hospi..,"No. 1 &amp; 2, 6th Cross, Girinagar, Bangalore - 560085, Near Bangalore One",+(91)-080-61765555,191Votes,4.1,12.944157,77.5372509
211,Lokhandes Geriatric And Pal..,"No.3AC/902, 3rd A Cross,9th A Main,Hrbr Layout,1st Block, Kalyan Nagar, Bangalore - 560043, Near Ganesha Temple",+(91)-080-25456222,190Votes,3.8,13.018582,77.647921
212,Kanva Sri Sai Hospital,"No. 227, Rajiv Gandhi Nagar, Nandini Layout, Bangalore - 560096, Near Police Quarters",+(91)-080-23375143,190Votes,3.7,13.0175817,77.5393927
213,Ramakrishna Ayurvedic Medic..,"No. 54/2, Ramagondanahalli, Yelahanka, Bangalore - 560064, Near Ramanshri California Resort",+(91)-80-28563436,189Votes,3.5,13.1213812,77.5515354
214,Anugraha Nursing Home,"No.2, 2nd Main Road, Vinayaka Circle, Palace Guttahalli, Bangalore - 560003",+(91)-080-23562042,187Votes,4.0,12.999009,77.577722
215,R Channabasappa Hospital,"No.484/A, 18th Main Road, Ideal Homes Township, Rajarajeshwari Nagar, Bangalore - 560098, Near ICICI Bank",+(91)-080-28603060,187Votes,3.6,12.9309096,77.5153903
216,Ss Hospital,"No.8, Ideal Homes, HBCS Layout,Javarandoddi, Rajarajeshwari Nagar, Bangalore - 560098, Opposite Icon Internationl School",+(91)-080-67666766,186Votes,4.1,12.9266001,77.521041
217,Bangalore Institute Of Dent..,"No.22, Lakkasandra, Hosur Main Road, Wilson Garden, Bangalore - 560027, Next To Vignan Hospital &amp; Near Nimhans Hospital",+(91)-80-26562777,186Votes,3.9,12.943556,77.596942
218,Dr. Tulips Obesity & Diabet..,"No.640, 12th Main, 80 Feet Road, Koramangala 4th Block, Bangalore - 560034",+(91)-80-46463333,185Votes,4.8,12.93423,77.629616
219,Brinda Hospital,"No 4, 2nd Stage,5th Block, Nagarbhavi, Bangalore - 560072, Near BDA Complex",+(91)-080-3180101,185Votes,4.2,12.980036913147,77.512018877675
220,East Point Hospital,"No.113, Virgonagar, Bangalore - 560049, Near East Point College",+(91)-9886263883,185Votes,3.9,13.053653,77.717918
221,Adarsh Multispeciality Hosp..,"The Luminas Tower ,No.1943, 1st A Main, 6th Cross, Kengeri, Bangalore - 560060, Near Andhra Bank",+(91)-080-28485101,184Votes,3.7,12.9208405,77.4847527
222,Shekhar Hospital,"No.942, 28th Main Road, Jayanagar 9th Block, Bangalore - 560069, Near Ragigudda Temple",+(91)-80-22454223,183Votes,3.5,12.917515,77.594932
223,Medsol Hospital,"No.3 P 2, 1st Block, 60 Feet Road, Jnanabharathi Layout, Shirke Layout, Kengeri Satelite Town, Bangalore - 560060",+(91)-80-26980707,180Votes,4.2,12.9311844,77.4929961
224,Srujana Hospital,"Mezanine Floor, Neeladri Road, 1st Phase, Electronic City, Bangalore - 560100, Above Nilgirs, Opposite Ajmera Infinity",+(91)-80-65350234,178Votes,3.3,12.841437,77.647539
225,Kamadhenu Hospitals,"No.40/2/9, 23rd Cross, Nagarabhavi Main Road, Govindarajnagar, Vijayanagar, Bangalore - 560040",+(91)-80-23205577,177Votes,4.0,12.9754991,77.534972
226,Sreenivasa Hospital,"No.12, Park Road, Balepet-Chickpet, Bangalore - 560053, Near Chicklalbagh",+(91)-080-41221024,177Votes,3.7,12.9731428,77.5725498
227,Kavya Hospital,"Begur Main Road, Hongasandra, Bangalore - 560068, Opposite Reliance Fresh",+(91)-80-41076839,175Votes,3.5,12.898648,77.626444
228,Jindal Rural Charitable Hos..,"Tumkur Road, Nagasandra, Bangalore - 560073, Opposite Jindal Aluminium Factory, Jindal Nagar",+(91)-80-23712175,173Votes,4.1,13.0518064,77.4837573
229,Manjunatha Maternity Home &..,"No.90/1, Malleswaram West, Bangalore - 560055, Off West Park Road",+(91)-80-23341332,173Votes,4.0,13.007662,77.569764
230,Mamatha Hospital,"No.1539, 24th Main, Jayanagar 4th T Block, Bangalore - 560041",+(91)-8183012235,173Votes,3.7,12.92047,77.592345
231,Elite Ayurveda Hospital,"No.9, 9th Main Road, Banashankari 2nd Stage, Bangalore - 560070, Near Monotype Bus Stop",+(91)-8884722246,172Votes,4.5,12.9220329,77.5696707
232,Smiles Hospital,"No. 432/2, 60 Feet Road, 1st Main, 1st Stage, Mathikere, Bangalore - 560054, Behind SBM Bank",+(91)-9663786815,171Votes,3.5,13.0323494,77.5583192
233,Cloudnine Clinic,"No. 4M/411, 3rd Main Road, 3rd Block, Kalyan Nagar, Hrbr Layout, Bangalore - 560043",+(91)-9972899728,169Votes,3.8,13.0244414,77.6369057
234,Punarjani Ayurvedic Special..,"No.14/2, Kaikondrahalli, Sarjapur Road, Bangalore - 560034, Near Wipro Corporate Office",+(91)-80-64504434,168Votes,4.0,12.924731,77.638046
235,Mamta Hospital,"No. 12/D, Rajagopal Road, Nagashetty Halli, Sanjay Nagar, Bangalore - 560094",+(91)-080-23415836,167Votes,3.7,13.037777,77.574363
236,Abhinav Hospital,"7/1, Opposite Solar Motors, Magadi Road, Bangalore - 560023, Near Metr  Station",+(91)-80-31928100,165Votes,4.6,12.975703,77.5537884
237,Raksha Multispeciality Hosp..,"No.141 &amp; 142, 1st Main Road,  Krishnananda Nagar, Nandhini Layout, Bangalore - 560096, Near Police Quarters",+(91)-080-23471005,165Votes,3.8,13.019579,77.542005
238,Star Homeopathy Best Give T..,"11th &amp; 12th Cross, Margosa Road, Malleswaram, Bangalore - 560003, Opposite Archana Apartment",+(91)-9100960055,164Votes,3.5,13.0023739,77.5691746
239,Manipal Fertility - Rajajin..,"No.55, 28th Main Road, Rajajinagar 1st Block, Bangalore - 560010, Near Rajajinagar Metro Staion",+(91)-80-49043333,161Votes,4.1,13.000858,77.549951
240,Annasawmy Mudaliar General ..,"No.1, Moore Market Square, Mosque Road, Frazer Town, Bangalore - 560005, Behind Empire Restaurant",+(91)-80-25806997,161Votes,4.0,13.000058,77.614747
241,T R Hospital,"No.125-1, Kothanur Dinne Main Road, 8th Phase, Jp Nagar, Bangalore - 560078, Opposite to Fabricana Factory",+(91)-80-42657777,161Votes,3.0,12.880707,77.584155
242,Nandi Homeopathy-Pharmacy a..,"No 89/1, Gandhi Bazar Main Road, Basavanagudi, Bangalore - 560004, Near Ramakrishna Ashrama, Opposite to Burgerking",07947157256,160Votes,4.2,12.9473833,77.5689871
243,Dr. Sailajas Super Speciali..,"No 33/1, Krishna Complex, Horamavu Main Road, Horamavu, Bangalore - 560043, Near Gandhi Statue",07947157140,160Votes,4.1,13.0276547,77.6613527
244,Supra Multispeciality Hospi..,"No.654, Jp Nagar 7th Phase, Bangalore - 560078, Near Brigade Millennium, Opposite Reta Apartment, R K Layout",+(91)-80-26851995,160Votes,4.0,12.89192,77.580006
245,Padmashree College Of Hospi..,"No.146, Komaghatta, Sulikere Post, Kengeri, Bangalore - 560060, Near Komaghatta Lake",+(91)-080-28485204,158Votes,4.1,12.926181,77.451801
246,J J Hospitals,"Phase - 1, 10th Cross, Electronic City Phase 2, Bangalore - 560100, Opposite to Sangeetha Mobiles,Ananthanagar,Kammasandra",,158Votes,4.0,12.87699,77.669105
247,Apollo Medical Centre,"No.673/A, Varthur Main Road, Kundalhalli-whitefield, Bangalore - 560066, Opposite Shriram Samruddhi Apartment",+(91)-9701003333,156Votes,4.1,12.9559579,77.7170068
248,Pulse Multispecialty Hospit..,"No. 5/8/1, 50 Feet Road, 20th Main Road, Muneshwara Block, Girinagar, Bangalore - 560085, Near BDA Park",+(91)-80-26724466,156Votes,3.4,12.9424683,77.5473615
249,Anupama Hospital,"No.72/3, CIIQ Road, Bel Layout, 2nd Phase,Magadi Main Road, Byadarahalli Sunkadakatte, Bangalore - 560091, Near Karnataka Bank, Byadarahalli College Busstop",+(91)-80-23488770,154Votes,3.9,12.9831864,77.4787638
250,Best Hospital,"BEST HOSPITAL, Hosur Main Road, Chandapura, Bangalore - 560081, Next to KMS Kalyana Mantapa &amp; Beside Railway Bridge",+(91)-80-27835545,154Votes,3.8,12.801627,77.7078672
251,Madhu Hospital,"No.58, M Muniyappa Complex, Magadi Main Road, Agrahara Dasarahalli, Bangalore - 560079, Near Veeresh Theatre",+(91)-80-23305580,154Votes,3.6,12.9783034,77.5429441
252,Anugraha Hospital,"G S Palya Road, Konappana Agrahara, Electronic City, Bangalore - 560100, Opposite to Infosys",+(91)-9535861001,154Votes,3.2,12.8548518,77.6680362
253,Siddhi Eye Care Centre,"No 1659, 10th Main,HAL 3rd Stage, Jeevan Bima Nagar, Bangalore - 560075",07947154369,151Votes,4.1,12.968634,77.650003
254,Shree Dhanvantari Ayurveda ..,"No.1033, 4th M Block, Dr Rajkumar Road, Rajajinagar, Bangalore - 560010, Near Golden Hieghts",+(91)-80-23505777,150Votes,4.2,12.98221,77.559985
255,Milann - Best Fertility Hos..,"Milann, Kumara Park East, Bangalore - 560001, Park Shivananda Circle",+(91)-080-22201133,149Votes,4.3,12.987369,77.579099
256,Government General Hospital,"Yelahanka Old Town, Bangalore - 560064, Next  Old Anjanaya Temple",,148Votes,3.7,13.099564,77.5963853
257,Patil Hospital,"No.42/B1, Thimmappa Complex, Old Madras Road, Krishnarajapuram, Bangalore - 560036, Below Syndicate Bank",+(91)-80-25613891,148Votes,3.7,13.009104,77.696853
258,Avhieta Hospital & Health C..,"No 280/1, Byrathi Cross, Hennur Bagalur Road, Kothanur, Bangalore - 560077, Near Slv Hotel",+(91)-080-28465145,147Votes,3.3,13.057656,77.6483899
259,Vijaya Nethralaya,"No 47, 1st Floor, 9968895834, 50 Feet Road, Hanumantha Nagar, Bangalore - 560019, Opposite to Subramanya Temple Bus Stand",+(91)-80-26679135,146Votes,4.6,12.9416643,77.5630361
260,A M Hospital,"No.20/1, 2nd Cross, 2nd Phase, Widia Layout, Chandra Layout Road, Vijayanagar, Bangalore - 560040, Near Petrol Pump",+(91)-080-23392851,146Votes,3.9,12.9600685,77.5315288
261,Lakshmi Nursing Home,"No.606/642, Ground Floor, 2nd Main, Chennaraya Swamy Temple Street, Varthur, Bangalore - 560087, Near Varthur Post Office",+(91)-80-28538666,144Votes,3.6,12.941183,77.746152
262,Sangoli Nursing Home,"No. 270/2, 4th Main Road, Mahalakshmipuram Layout, Bangalore - 560086, Near Anjaneya Temple",,143Votes,4.1,13.008355,77.546893
263,Jayashree Speciality Hospit..,"No. 4, 4th Cross, 4th Block, Kumara Park West, Kumara Park West, Bangalore - 560020, Near Subramanya Temple",+(91)-80-23461981,140Votes,3.9,12.991114,77.577841
264,Diavista Chitrus Diabetes &..,"No.788, 11th Cross, 2nd Main, 80 Feet Main Road, Banashankari 1st Stage, Bangalore - 560050, Near",+(91)-080-40928436,140Votes,3.3,12.9354112,77.5476754
265,Sunayana Eye Hospital,"No.1156, 26th Main, Jayanagar 4th T Block, Bangalore - 560041, Opposite to 4th T Block Bus Depot",+(91)-80-22442356,139Votes,4.2,12.925433,77.59365
266,Aryan Multi Speciality Hosp..,"No.4 and 5, 80 Feet Road,Mariyappana Palya Circle,Jnana Ganga Nagar, Mariappanapalya-gnanabharathi, Bangalore - 560056",07947157761,139Votes,4.0,12.946902,77.496355
267,Shirdi Sai Baba Charitable ..,"4th Cross, Ulsoor, Bangalore - 560008, Near Shirdi Sai Baba Temple,, Someshwarapura",+(91)-080-25362622,139Votes,3.9,12.9697942,77.6317535
268,Bilva Hospital,"No 21 and 22, 2nd Main Road, Palace Guttahalli, Bangalore - 560003, Near Vinayaka Circle",+(91)-80-23444456,139Votes,3.4,12.998997,77.580167
269,Sri Arogya Hospital,"76/93, Kowdenahalli, Bengaluru, Kalkere Main Road, Ramamurthy Nagar, Bangalore - 560016, Opposite More Super Market",+(91)-80-42182803,137Votes,4.5,13.019637,77.678148
270,Narayan Hospital,"No.7/A, Vaishnavi Layout, 1st Main, 3rd Cross, Thindlu, Bangalore - 560097, Near Tennis Court",+(91)-8971455485,136Votes,3.8,13.0693891,77.5693151
271,Rescue Urology Hospital,"No 458,6th Main, KALIKAMBA TEMPLE ROAD, Kengeri Satelite Town, Bangalore - 560060, Near Kalikamba Temple",+(91)-080-28483939,133Votes,4.5,12.921384,77.4817037
272,Nelivigi Eye Hospital,"No.450/435/10, Outer Ring Road, Bellandur, Bangalore - 560103, Opposite Vijaya Bank ,Bangalore Central",+(91)-080-43705050,132Votes,4.4,12.9240477,77.673762
273,Nuo Garden City Eye Hospita..,"No.29, 1st Main 8th Cross, Chandra Layout, Bangalore - 560040, Near to Appollo Pharmacy",07947158444,132Votes,4.3,12.960944444444,77.527322222222
274,Deepasri Multispecialities ..,"No.82 &amp; 83, Surabhi Nagar Main Road, Jambhusavari Dinne, Jp Nagar, Bangalore - 560078, Near BK Circle",+(91)-080-26852688,131Votes,3.1,12.8989058289,77.5823732327
275,Glen Eagles Global Hospital,"No.5/5, Richmond Road, Bangalore - 560025",+(91)-80-46694333,130Votes,3.9,12.9653861,77.5999603
276,Ndr Hospital,"No.4, A Sectore,, Yelahanka New Town, Bangalore - 560064, Opp to Yelahanka New Town Bus Stop",+(91)-80-28562488,130Votes,3.7,13.09791,77.577004
277,Arunodaya Hospital,"No.18/23, 4th &amp; 5th Cross, Malasandra Main Road, T Dasarahalli, Bangalore - 560057",+(91)-80-28395214,129Votes,3.1,13.057037,77.508509
278,Padmashree Nursing & Matern..,"No. 1108/30, 10th Cross, 2nd Main, Rpc Layout, Vijayanagar, Bangalore - 560040, Near Hampinagar Bus Stop",+(91)-80-23118372,128Votes,4.1,12.958336,77.534835
279,Leela Hospital And Diagnost..,"No.133, Margosa Road, 9th Cross, Malleswaram, Bangalore - 560003, Near Bus Stop",+(91)-80-23311134,128Votes,4.0,13.000225,77.569478
